timestamp,lat,lon,bearing,bearing_change_rate,gsp,flying,circling
1533988150.000000,46.766300,8.981000,96.936301,-0.325605,41.793500,True,False
1533988153.000000,46.766267,8.981400,97.559899,-1.843116,36.829172,True,False
1533988156.000000,46.766233,8.981767,-164.070829,16.498812,33.806860,True,True
1533988159.000000,46.766033,8.981683,-68.542533,-27.683739,27.752424,True,True
1533988162.000000,46.766150,8.981250,16.931966,-29.832868,42.555918,True,True
1533988165.000000,46.766450,8.981383,64.959198,22.250288,41.844072,True,True
1533988168.000000,46.766583,8.981800,87.213786,11.713637,42.033594,True,True
1533988171.000000,46.766600,8.982300,110.050830,7.515272,45.753329,True,True
1533988174.000000,46.766500,8.982700,99.213660,1.999979,38.918349,True,False
1533988177.000000,46.766450,8.983150,82.764935,-4.547649,41.667016,True,False
1533988180.000000,46.766483,8.983533,78.740693,-3.412161,35.317365,True,False
1533988183.000000,46.766533,8.983900,83.338282,0.095558,34.170479,True,False
1533988186.000000,46.766567,8.984317,76.324451,-0.402707,38.341593,True,False
1533988189.000000,46.766633,8.984717,82.439778,-0.149751,37.626066,True,False
1533988192.000000,46.766667,8.985083,82.084237,0.959964,33.806613,True,False
1533988195.000000,46.766700,8.985433,86.367904,0.654688,32.297150,True,False
1533988198.000000,46.766717,8.985817,83.063351,0.163186,35.106525,True,False
1533988201.000000,46.766750,8.986217,86.786019,0.069686,36.828869,True,False
1533988205.000000,46.766767,8.986650,89.999830,0.990926,29.751211,True,False
1533988208.000000,46.766767,8.987117,72.628063,-2.022565,42.652494,True,False
1533988211.000000,46.766867,8.987583,65.809891,-4.031657,44.690916,True,False
1533988214.000000,46.767000,8.988017,69.268212,-0.559975,43.418234,True,False
1533988217.000000,46.767117,8.988467,64.050298,-0.293265,43.976500,True,False
1533988220.000000,46.767250,8.988867,58.420479,-1.807956,40.658169,True,False
1533988223.000000,46.767383,8.989183,73.082539,1.505373,33.973414,True,False
1533988226.000000,46.767467,8.989583,66.934797,1.419053,38.212452,True,False
1533988229.000000,46.767583,8.989983,68.289103,-0.798906,39.735172,True,False
1533988232.000000,46.767683,8.990350,77.018965,1.680695,36.070892,True,False
1533988235.000000,46.767733,8.990667,89.999885,3.618464,29.701276,True,False
1533988238.000000,46.767733,8.990983,86.203221,1.530709,28.942245,True,False
1533988241.000000,46.767750,8.991350,86.023000,-0.662814,33.585777,True,False
1533988244.000000,46.767767,8.991700,85.824847,-0.063062,32.065993,True,False
1533988247.000000,46.767783,8.992033,80.062841,-0.993360,30.546558,True,False
1533988250.000000,46.767833,8.992450,81.693615,-0.688539,38.661850,True,False
1533988253.000000,46.767883,8.992950,73.082391,-1.163408,46.182623,True,False
1533988256.000000,46.767967,8.993350,78.218890,-0.579121,38.212127,True,False
1533988259.000000,46.768017,8.993700,69.150152,-0.655373,32.676977,True,False
1533988262.000000,46.768117,8.994083,81.263050,0.507360,37.490086,True,False
1533988265.000000,46.768150,8.994400,89.999872,3.474953,29.281803,True,False
1533988268.000000,46.768150,8.994750,84.250281,0.497872,31.988549,True,False
1533988271.000000,46.768183,8.995233,63.277580,-4.453715,44.398002,True,False
1533988274.000000,46.768350,8.995717,61.724919,-3.754227,49.456697,True,False
1533988277.000000,46.768467,8.996033,58.419902,-0.809613,32.862943,True,False
1533988280.000000,46.768600,8.996350,63.188983,0.244011,33.972857,True,False
1533988283.000000,46.768750,8.996783,57.283613,-0.189381,44.374755,True,False
1533988286.000000,46.768933,8.997200,61.022782,-0.361033,45.261509,True,False
1533988289.000000,46.769117,8.997683,57.283435,-0.000030,50.495249,True,False
1533988292.000000,46.769300,8.998100,46.628763,-2.399003,45.261291,True,False
1533988295.000000,46.769483,8.998383,55.191480,-0.348659,35.622722,True,False
1533988298.000000,46.769650,8.998733,59.151171,2.087068,38.958772,True,False
1533988301.000000,46.769800,8.999100,61.724276,1.088799,39.033059,True,False
1533988304.000000,46.769917,8.999417,67.924537,1.462228,32.862257,True,False
1533988307.000000,46.770000,8.999717,77.647068,2.653799,29.586836,True,False
1533988310.000000,46.770050,9.000050,80.253559,2.054837,31.186223,True,False
1533988314.000000,46.770083,9.000333,80.062425,0.345051,19.705338,True,False
1533988317.000000,46.770133,9.000750,82.764446,0.358698,38.660248,True,False
1533988320.000000,46.770167,9.001133,81.693322,0.271816,35.314989,True,False
1533988323.000000,46.770200,9.001467,69.149379,-2.269178,30.787114,True,False
1533988326.000000,46.770300,9.001850,59.150867,-3.757076,37.488759,True,False
