timestamp,lat,lon,bearing,bearing_change_rate,gsp,flying,circling
1533985147.000000,46.704250,8.804233,101.767409,-5.883303,28.250369,True,True
1533985148.000000,46.704233,8.804350,106.259042,-6.627527,32.714020,True,True
1533985149.000000,46.704217,8.804433,120.254563,-2.185860,23.829098,True,False
1533985150.000000,46.704183,8.804517,103.660139,-1.791642,26.483221,True,False
1533985151.000000,46.704167,8.804617,101.767392,-0.378553,28.250410,True,False
1533985152.000000,46.704150,8.804733,101.767388,-0.000004,32.714069,True,False
1533985153.000000,46.704133,8.804850,101.767385,-0.898332,32.714078,True,False
1533985154.000000,46.704117,8.804967,89.999970,-6.050919,32.714088,True,False
1533985155.000000,46.704117,8.805050,89.999970,-2.732034,22.876112,True,False
1533985156.000000,46.704117,8.805133,89.999976,-2.353483,22.876112,True,False
1533985157.000000,46.704117,8.805200,59.745408,-8.404396,18.300890,True,True
1533985158.000000,46.704150,8.805283,48.816158,-10.590245,26.483245,True,True
1533985159.000000,46.704200,8.805367,40.603341,-9.879326,30.396037,True,True
1533985160.000000,46.704267,8.805450,28.749628,-12.250068,35.149660,True,True
1533985161.000000,46.704350,8.805517,9.728246,-16.054346,38.048761,True,True
1533985162.000000,46.704417,8.805533,0.000000,-11.949082,27.076130,True,True
1533985163.000000,46.704483,8.805533,-7.809510,-11.325134,26.686782,True,True
1533985164.000000,46.704567,8.805517,-15.339154,-11.188499,33.670765,True,True
1533985165.000000,46.704650,8.805483,-28.749457,-11.499817,34.590709,True,True
1533985166.000000,46.704733,8.805417,-39.451244,-9.835898,38.048699,True,True
1533985167.000000,46.704817,8.805317,-57.996173,-11.599235,43.201220,True,True
1533985168.000000,46.704867,8.805200,-69.970069,-12.432112,37.766076,True,True
1533985169.000000,46.704900,8.805067,-80.796455,-13.091460,38.957647,True,True
1533985170.000000,46.704917,8.804917,-89.999951,-12.250099,41.713394,True,True
1533985171.000000,46.704917,8.804783,-89.999945,-10.109740,36.601237,True,True
1533985172.000000,46.704917,8.804633,-110.029840,-10.406733,41.176392,True,True
1533985173.000000,46.704883,8.804500,-115.923477,-9.190682,38.957637,True,True
1533985174.000000,46.704850,8.804400,-103.660301,-4.572769,30.522138,True,True
1533985175.000000,46.704833,8.804300,-139.396896,-9.879389,28.250080,True,True
1533985176.000000,46.704767,8.804217,-145.559274,-11.111866,35.149504,True,True
1533985177.000000,46.704700,8.804150,-145.559241,-7.105880,32.358913,True,True
1533985178.000000,46.704633,8.804083,-157.634971,-8.342299,32.358926,True,True
1533985179.000000,46.704550,8.804033,-161.074146,-11.482769,36.071854,True,True
1533985180.000000,46.704483,8.804000,-172.190466,-6.558714,28.211943,True,True
1533985181.000000,46.704400,8.803983,180.000000,-6.888145,33.670766,True,True
1533985182.000000,46.704317,8.803983,164.660731,-9.956006,33.358478,True,True
